"COUNTRY","Country","SEX","Sex","AGE","Age","SERIES","Series","FREQ","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVN","Slovenia","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","units",,,47.6973031060777,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","units",,,45.3731179959926,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","units",,,44.3657023605795,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","units",,,41.9618776320488,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","units",,,38.1397678402444,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","units",,,37.1292192859094,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2002","2002","PC","Percentage","0","units",,,15.0429714598587,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2003","2003","PC","Percentage","0","units",,,15.5672313922231,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2004","2004","PC","Percentage","0","units",,,13.8633074119576,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2005","2005","PC","Percentage","0","units",,,14.5484025322114,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2006","2006","PC","Percentage","0","units",,,11.6429088080834,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2007","2007","PC","Percentage","0","units",,,9.36385932469416,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2008","2008","PC","Percentage","0","units",,,9.85652950096135,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2009","2009","PC","Percentage","0","units",,,13.7675201794898,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2010","2010","PC","Percentage","0","units",,,15.2168943824103,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2011","2011","PC","Percentage","0","units",,,15.0054911826718,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2012","2012","PC","Percentage","0","units",,,20.2753815084642,,
"SVN","Slovenia","MEN","Men","1524","15 to 24","UR","Unemployment rate","A","Annual","2013","2013","PC","Percentage","0","units",,,20.0919513744614,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2002","2002","PC","Percentage","0","units",,,86.6944988958804,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2003","2003","PC","Percentage","0","units",,,85.657163495534,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2004","2004","PC","Percentage","0","units",,,86.3595051025764,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2005","2005","PC","Percentage","0","units",,,86.3854000258352,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2006","2006","PC","Percentage","0","units",,,87.0728413485869,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2007","2007","PC","Percentage","0","units",,,88.1467373658567,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2008","2008","PC","Percentage","0","units",,,88.620839159502,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2009","2009","PC","Percentage","0","units",,,86.4081986875553,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2010","2010","PC","Percentage","0","units",,,85.2127387743347,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2011","2011","PC","Percentage","0","units",,,84.8035299431323,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2012","2012","PC","Percentage","0","units",,,85.3761338309723,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2013","2013","PC","Percentage","0","units",,,84.3400985359596,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","units",,,91.1977099342312,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","units",,,90.5632689890537,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","units",,,90.9528611160947,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","units",,,91.082242615783,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","units",,,91.0320143003049,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","units",,,91.2682329132039,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","units",,,91.6071705608436,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","units",,,91.2526465997285,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","units",,,91.7357602465135,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","units",,,91.8283298824712,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","units",,,92.3686092600605,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","units",,,92.5804716643764,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2002","2002","PC","Percentage","0","units",,,4.93785539307767,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2003","2003","PC","Percentage","0","units",,,5.41732376523725,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2004","2004","PC","Percentage","0","units",,,5.05026005466198,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2005","2005","PC","Percentage","0","units",,,5.15670503388975,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2006","2006","PC","Percentage","0","units",,,4.34920943159308,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2007","2007","PC","Percentage","0","units",,,3.42013365188709,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2008","2008","PC","Percentage","0","units",,,3.25993192788125,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2009","2009","PC","Percentage","0","units",,,5.30883003692258,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2010","2010","PC","Percentage","0","units",,,7.11066377457384,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2011","2011","PC","Percentage","0","units",,,7.64992671469657,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2012","2012","PC","Percentage","0","units",,,7.57018589443207,,
"SVN","Slovenia","MEN","Men","2554","25 to 54","UR","Unemployment rate","A","Annual","2013","2013","PC","Percentage","0","units",,,8.90076814286476,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2002","2002","PC","Percentage","0","units",,,30.5512879994125,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2003","2003","PC","Percentage","0","units",,,29.1016680119087,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2004","2004","PC","Percentage","0","units",,,33.8388806357842,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2005","2005","PC","Percentage","0","units",,,34.0577872338527,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2006","2006","PC","Percentage","0","units",,,34.9877547756933,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2007","2007","PC","Percentage","0","units",,,37.6063125010304,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2008","2008","PC","Percentage","0","units",,,38.4083919060118,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2009","2009","PC","Percentage","0","units",,,35.320438228088,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2010","2010","PC","Percentage","0","units",,,34.0758634989946,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2011","2011","PC","Percentage","0","units",,,31.5392295533813,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2012","2012","PC","Percentage","0","units",,,27.2977798099543,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","EPR","Employment/population ratio","A","Annual","2013","2013","PC","Percentage","0","units",,,26.5250232698882,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2002","2002","PC","Percentage","0","units",,,36.608958094055,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2003","2003","PC","Percentage","0","units",,,35.2073516039727,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2004","2004","PC","Percentage","0","units",,,40.34434610691,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2005","2005","PC","Percentage","0","units",,,40.5184985077526,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2006","2006","PC","Percentage","0","units",,,40.6145276510745,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2007","2007","PC","Percentage","0","units",,,41.8302900627422,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2008","2008","PC","Percentage","0","units",,,42.8842060698329,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2009","2009","PC","Percentage","0","units",,,40.880550938685,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2010","2010","PC","Percentage","0","units",,,39.9259371151538,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2011","2011","PC","Percentage","0","units",,,37.4215872829705,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2012","2012","PC","Percentage","0","units",,,34.3728419271886,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","LFPR","Labour force participation rate","A","Annual","2013","2013","PC","Percentage","0","units",,,33.8339593331603,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2002","2002","PC","Percentage","0","units",,,16.5469612084541,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2003","2003","PC","Percentage","0","units",,,17.3420700901997,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2004","2004","PC","Percentage","0","units",,,16.1248504409683,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2005","2005","PC","Percentage","0","units",,,15.945090543431,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2006","2006","PC","Percentage","0","units",,,13.8540891666194,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2007","2007","PC","Percentage","0","units",,,10.0978921144851,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2008","2008","PC","Percentage","0","units",,,10.4369756934118,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2009","2009","PC","Percentage","0","units",,,13.6008751910813,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2010","2010","PC","Percentage","0","units",,,14.6523138562446,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2011","2011","PC","Percentage","0","units",,,15.7191561253366,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2012","2012","PC","Percentage","0","units",,,20.5832911116903,,
"SVN","Slovenia","MW","All persons","1524","15 to 24","UR","Unemployment rate","A","Annual","2013","2013","PC","Percentage","0","units",,,21.6023669925874,,
"SVN","Slovenia","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2002","2002","PC","Percentage","0","units",,,83.4001595049391,,
"SVN","Slovenia","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2003","2003","PC","Percentage","0","units",,,82.5319631069173,,
"SVN","Slovenia","MW","All persons","2554","25 to 54","EPR","Employment/population ratio","A","Annual","2004","2004","PC","Percentage","0","units",,,83.8286864433691,,
